date,geography,geography code,Country of birth: Total; measures: Value,Country of birth: Europe; measures: Value,Country of birth: Europe: United Kingdom; measures: Value,Country of birth: Europe: EU countries; measures: Value,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Country of birth: Europe: Non-EU countries; measures: Value,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,Country of birth: Africa; measures: Value,Country of birth: Middle East and Asia; measures: Value,Country of birth: The Americas and the Caribbean; measures: Value,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Country of birth: British Overseas ; measures: Value
2021,Salford 018B,E01005623,1268,1212,1145,58,32,23,3,0,9,9,9,38,6,3,0
2021,Salford 018C,E01005626,1286,1219,1194,25,13,8,0,4,0,0,12,38,14,3,0
2021,Salford 018D,E01005628,1576,1426,1311,103,57,28,18,0,12,12,42,82,24,0,2
2021,Salford 019A,E01005725,1458,1354,1244,108,30,67,10,1,2,2,53,44,2,5,0
2021,Salford 019B,E01005726,1433,1377,1295,80,24,40,15,1,2,2,22,25,7,2,0
2021,Salford 019C,E01005727,1351,1287,1195,82,37,38,2,5,10,10,17,34,10,1,2
2021,Salford 019D,E01005728,1791,1729,1649,76,35,36,5,0,4,4,13,36,8,3,2
2021,Salford 019E,E01005733,1468,1405,1177,219,25,192,2,0,9,9,23,28,9,3,0
2021,Salford 020A,E01005631,1577,1405,1262,125,63,53,9,0,18,18,60,91,15,6,0
2021,Salford 020B,E01005632,2450,2077,1878,187,74,91,19,3,12,12,65,249,53,6,0
2021,Salford 020C,E01005633,1533,1394,1308,83,29,28,26,0,3,3,54,75,10,0,0
2021,Salford 020D,E01005634,1590,1540,1483,51,45,5,1,0,6,6,11,23,13,3,0
2021,Salford 020E,E01005635,1551,1431,1304,119,44,56,19,0,8,8,23,84,8,2,3
2021,Salford 020F,E01005636,1597,1505,1433,64,40,18,5,1,8,8,15,69,6,2,0
2021,Salford 020G,E01005637,1453,1378,1326,45,37,6,1,1,7,7,32,38,5,0,0
2021,Salford 021A,E01005629,1483,1355,1291,58,28,23,7,0,6,6,34,78,10,6,0
2021,Salford 021B,E01005630,1530,1383,1315,64,33,18,10,3,4,4,46,92,7,1,1
2021,Salford 021C,E01005719,2037,1665,1393,252,99,103,46,4,20,20,131,209,25,6,1
2021,Salford 021E,E01005722,2028,1735,1528,191,79,87,24,1,16,16,107,161,21,2,2
2021,Salford 021F,E01005723,1661,1457,1291,145,70,61,11,3,21,21,123,73,6,2,0
2021,Salford 021G,E01005724,1413,1317,1273,39,28,5,4,2,5,5,16,71,8,0,1
2021,Salford 021H,E01033982,1912,1700,1523,157,70,64,19,4,20,20,98,77,30,3,4
2021,Salford 021I,E01033983,1276,1079,834,237,73,100,64,0,8,8,100,60,30,3,4
2021,Salford 023A,E01005654,1966,1636,1356,264,131,93,36,4,16,16,131,126,65,5,3
2021,Salford 023B,E01005656,1700,1430,1210,207,125,47,33,2,13,13,98,79,87,1,5
2021,Salford 023C,E01005657,1802,1545,1346,192,123,46,23,0,7,7,147,99,10,1,0
2021,Salford 023D,E01005721,1549,1430,1297,122,69,41,9,3,11,11,70,34,14,1,0
2021,Salford 024C,E01005681,1502,1253,1130,111,56,39,8,8,12,12,136,88,21,4,0
2021,Salford 024D,E01005682,1740,1275,1106,157,85,55,15,2,12,12,311,127,19,7,1
2021,Salford 024E,E01033984,2443,1849,1591,240,134,76,28,2,18,18,393,175,22,2,2
2021,Salford 025A,E01005729,1535,1379,1182,188,62,96,30,0,9,9,89,52,10,5,0
2021,Salford 025B,E01005730,1668,1567,1437,118,36,57,23,2,12,12,23,63,15,0,0
2021,Salford 025C,E01005731,1567,1403,1204,186,38,124,24,0,13,13,64,92,7,0,1
2021,Salford 025D,E01005732,1205,1128,1009,117,24,69,19,5,2,2,34,36,5,2,0
2021,Salford 026A,E01005599,1901,1603,1410,184,47,104,32,1,9,9,111,167,13,4,3
2021,Salford 026B,E01005600,2038,1815,1626,170,64,93,11,2,19,19,78,115,30,0,0
2021,Salford 026C,E01005601,1740,1535,1426,93,27,54,12,0,16,16,52,145,5,1,2
2021,Salford 026D,E01005602,1674,1463,1320,135,33,90,11,1,8,8,98,97,12,1,3
2021,Salford 027A,E01005603,1809,1637,1427,200,52,96,49,3,10,10,35,117,15,4,1
2021,Salford 027B,E01005604,1650,1571,1446,120,40,52,23,5,5,5,25,44,7,2,1
2021,Salford 027C,E01005605,1658,1569,1463,97,25,46,22,4,9,9,32,50,6,1,0
2021,Salford 027D,E01005638,2210,1888,1644,231,59,132,39,1,13,13,86,214,21,0,1
2021,Salford 029A,E01005639,1516,1448,1339,98,28,59,11,0,11,11,49,6,10,3,0
2021,Salford 029B,E01005640,1358,1316,1244,70,23,34,13,0,2,2,16,21,4,1,0
2021,Salford 029C,E01005641,1365,1342,1293,48,9,38,0,1,1,1,10,12,1,0,0
2021,Salford 029D,E01005642,1209,1155,1117,35,15,17,2,1,3,3,6,37,11,0,0
2021,Salford 029E,E01005643,1368,1346,1301,41,22,14,4,1,4,4,7,11,3,0,1
2021,Salford 029F,E01005644,1520,1489,1439,47,22,22,2,1,3,3,9,18,3,1,0
2021,Salford 029G,E01005645,1362,1337,1307,29,16,8,4,1,1,1,7,10,5,3,0
2021,Salford 030A,E01005616,1445,1413,1378,34,15,18,0,1,1,1,16,11,3,2,0
2021,Salford 030B,E01005617,1480,1464,1431,31,15,16,0,0,2,2,7,6,2,1,0
2021,Salford 030C,E01005618,2083,2020,1919,94,38,52,3,1,7,7,23,31,8,0,1
2021,Salford 030D,E01005619,1231,1202,1166,35,14,13,8,0,1,1,7,17,4,1,0
2021,Salford 030E,E01005620,2549,2426,2327,93,41,48,2,2,6,6,35,79,4,5,0
2021,Salford 030F,E01005621,1771,1704,1620,80,22,48,5,5,4,4,22,38,7,0,0
2021,Salford 031B,E01005612,2481,1782,1490,266,120,132,13,1,26,26,334,326,38,1,0
2021,Salford 031A,E01005613,2698,1837,1480,299,153,117,28,1,58,58,376,428,40,5,12
2021,Salford 031C,E01005614,3102,2489,2159,275,215,53,7,0,55,55,98,451,57,3,4
2021,Salford 032C,E01005611,2514,2076,1747,296,147,105,44,0,33,33,269,120,41,2,6
2021,Salford 032D,E01005615,2372,1834,1490,313,89,181,41,2,31,31,166,325,36,5,6
2021,Salford 032A,E01033985,1664,1290,997,227,73,133,18,3,66,66,200,154,19,1,0
2021,Salford 032B,E01033986,1523,1174,875,241,84,139,16,2,58,58,161,153,31,2,2
2021,Salford 033F,E01032909,1716,1409,1141,249,163,51,33,2,19,19,61,181,53,10,2
2021,Salford 033E,E01033330,1541,1165,1002,154,68,79,5,2,9,9,232,127,16,1,0
2021,Salford 033A,E01033987,1141,906,707,164,92,44,23,5,35,35,67,129,34,1,4
2021,Salford 033B,E01033988,1312,1065,839,205,144,38,16,7,21,21,38,165,33,9,2
2021,Salford 033C,E01033989,1132,937,692,225,147,56,16,6,20,20,77,82,31,3,2
2021,Salford 033D,E01033990,1187,906,679,212,156,35,17,4,15,15,46,141,90,4,0
2021,Salford 034C,E01005610,2939,2628,2414,201,73,100,24,4,13,13,180,110,18,0,3
2021,Salford 034D,E01032684,1382,1163,874,214,123,67,23,1,75,75,61,95,61,2,0
2021,Salford 034E,E01032906,2045,1646,1314,311,159,121,19,12,21,21,156,192,44,7,0
2021,Salford 034A,E01033991,1558,1249,1063,159,67,75,17,0,27,27,135,139,32,2,1
2021,Salford 034B,E01033992,1398,1066,898,155,90,36,28,1,13,13,128,153,41,5,5
2021,Salford 035C,E01005667,2273,1937,1688,232,118,87,25,2,17,17,163,141,30,2,0
2021,Salford 035B,E01032912,2271,1806,1547,246,134,82,19,11,13,13,252,197,9,7,0
2021,Salford 035A,E01032914,2116,1692,1296,357,120,130,103,4,39,39,165,185,62,11,1
2021,Salford 036C,E01032915,2137,1798,1554,227,114,82,27,4,17,17,137,108,90,0,4
2021,Salford 036A,E01033993,1814,1533,1321,185,104,48,30,3,27,27,102,134,39,0,6
2021,Salford 036B,E01033994,1168,1033,894,129,63,45,20,1,10,10,35,70,23,2,5
2021,Salford 037A,E01033995,1205,840,630,190,125,36,23,6,20,20,158,171,27,9,0
2021,Salford 037B,E01033996,1217,909,732,147,77,45,22,3,30,30,59,204,34,10,1
2021,Salford 037C,E01033997,1028,781,655,116,71,31,9,5,10,10,52,156,26,13,0
2021,Salford 037D,E01033998,1329,1036,866,140,79,43,14,4,30,30,122,121,41,6,3
2021,Salford 037E,E01033999,1226,899,731,152,58,68,21,5,16,16,50,246,28,1,2
2021,Stockport 001A,E01005886,1466,1372,1337,28,19,8,0,1,7,7,31,53,9,1,0
2021,Stockport 001B,E01005888,1530,1467,1436,27,20,6,1,0,4,4,12,44,6,1,0
2021,Stockport 001C,E01005889,1428,1359,1297,58,41,13,4,0,4,4,15,42,9,3,0
2021,Stockport 001D,E01005891,1221,1201,1155,45,32,11,0,2,1,1,4,10,5,1,0
2021,Stockport 001E,E01005894,1361,1298,1256,42,29,8,5,0,0,0,13,38,5,7,0
2021,Stockport 002A,E01005887,1729,1578,1507,62,37,22,2,1,9,9,31,110,10,0,0
2021,Stockport 002B,E01005890,1527,1383,1315,63,38,14,11,0,5,5,18,110,15,1,0
2021,Stockport 002C,E01005893,2189,2082,1990,78,54,15,9,0,14,14,39,52,12,3,1
2021,Stockport 002D,E01005896,1662,1567,1482,77,47,21,8,1,8,8,29,60,4,2,0
2021,Stockport 002E,E01005919,1540,1428,1364,53,37,15,1,0,11,11,13,80,18,1,0
2021,Stockport 003A,E01005862,1476,1417,1367,46,41,2,0,3,4,4,7,43,6,3,0
2021,Stockport 003B,E01005892,1273,1208,1144,58,33,21,3,1,6,6,21,35,8,1,0
2021,Stockport 003C,E01005895,1167,1127,1085,38,24,9,4,1,4,4,2,32,5,0,1
2021,Stockport 003D,E01005920,1601,1526,1447,72,60,8,3,1,7,7,13,37,22,2,1
2021,Stockport 003E,E01005921,1467,1380,1346,28,19,5,3,1,6,6,7,62,15,3,0
2021,Stockport 003F,E01005922,1314,1280,1219,58,46,8,3,1,3,3,3,25,4,2,0
2021,Stockport 004A,E01005753,1842,1735,1630,94,34,54,4,2,11,11,24,72,10,1,0
2021,Stockport 004B,E01005754,2003,1929,1877,50,24,20,6,0,2,2,27,47,0,0,0
2021,Stockport 004C,E01005755,1735,1655,1605,50,24,23,3,0,0,0,21,52,3,4,0
2021,Stockport 004D,E01005756,2380,2167,1997,149,49,75,21,4,21,21,71,114,25,3,0
2021,Stockport 005A,E01005745,1374,1338,1305,28,13,11,4,0,5,5,11,18,4,3,0
2021,Stockport 005B,E01005746,1448,1409,1376,32,15,13,3,1,1,1,15,14,7,3,0
2021,Stockport 005C,E01005747,1403,1380,1356,22,17,3,1,1,2,2,6,14,2,1,0
2021,Stockport 005D,E01005748,1512,1493,1471,20,16,2,2,0,2,2,0,14,5,0,0
2021,Stockport 006A,E01005863,1719,1602,1506,86,63,15,6,2,10,10,19,85,8,5,0
2021,Stockport 006B,E01005864,1574,1467,1399,63,47,9,6,1,5,5,16,76,11,4,0
2021,Stockport 006C,E01005866,1668,1541,1447,89,53,17,15,4,5,5,17,95,14,0,1
2021,Stockport 006D,E01005869,1591,1462,1378,69,57,8,3,1,15,15,11,111,3,4,0
2021,Stockport 007A,E01005914,1418,1370,1342,25,19,5,1,0,3,3,12,26,8,2,0
2021,Stockport 007B,E01005915,1551,1501,1444,46,20,11,14,1,11,11,21,24,3,2,0
2021,Stockport 007C,E01005916,1614,1498,1419,72,53,12,6,1,7,7,18,88,7,3,0
2021,Stockport 007D,E01005917,1830,1611,1497,103,46,35,22,0,11,11,47,146,24,2,0
2021,Stockport 008A,E01005859,1411,1353,1284,62,53,3,4,2,7,7,7,35,15,1,0
2021,Stockport 008B,E01005865,1961,1782,1708,70,60,8,0,2,4,4,41,109,23,6,0
2021,Stockport 008C,E01005867,1480,1394,1334,52,38,11,2,1,8,8,10,63,12,1,0
2021,Stockport 008D,E01005868,1522,1319,1251,58,48,3,4,3,10,10,23,164,14,2,0
2021,Stockport 009A,E01005743,1274,1258,1223,34,19,13,1,1,1,1,2,10,2,2,0
2021,Stockport 009B,E01005744,1554,1519,1492,24,11,12,0,1,3,3,4,26,3,2,0
2021,Stockport 009C,E01005749,1657,1627,1594,31,19,7,5,0,2,2,9,10,7,4,0
2021,Stockport 009D,E01005750,1669,1607,1563,40,19,18,2,1,4,4,5,51,3,3,0
2021,Stockport 009E,E01005751,1399,1362,1332,27,18,8,0,1,3,3,9,21,5,2,0
2021,Stockport 010A,E01005897,1528,1492,1449,36,20,13,1,2,7,7,7,15,11,3,0
2021,Stockport 010B,E01005898,1707,1667,1630,35,24,11,0,0,2,2,10,14,14,2,0
2021,Stockport 010C,E01005900,1609,1572,1543,28,20,5,3,0,1,1,9,14,9,5,0
2021,Stockport 010D,E01005903,1458,1438,1406,27,24,1,2,0,5,5,4,8,4,4,0
2021,Stockport 010E,E01005904,1529,1514,1491,21,17,2,1,1,2,2,3,6,3,2,1
2021,Stockport 011A,E01005853,1617,1412,1365,38,24,11,2,1,9,9,34,162,8,1,0
2021,Stockport 011B,E01005856,1599,1463,1401,47,26,11,8,2,15,15,18,102,12,3,1
2021,Stockport 011C,E01005860,1517,1456,1388,66,49,10,3,4,2,2,9,34,15,3,0
2021,Stockport 011D,E01005861,1544,1474,1416,53,33,19,0,1,5,5,12,29,23,6,0
2021,Stockport 012A,E01005752,1403,1369,1344,22,13,9,0,0,3,3,4,25,1,4,0
2021,Stockport 012B,E01005899,1617,1590,1564,24,17,5,0,2,2,2,2,20,1,4,0
2021,Stockport 012C,E01005901,1365,1328,1309,18,14,4,0,0,1,1,10,18,6,3,0
2021,Stockport 012D,E01005902,1619,1556,1514,39,20,15,3,1,3,3,10,51,1,1,0
2021,Stockport 012E,E01005905,1511,1459,1422,34,22,12,0,0,3,3,26,23,2,1,0
2021,Stockport 013A,E01005852,1486,1253,1178,67,44,14,8,1,8,8,27,180,25,1,0
2021,Stockport 013B,E01005854,1729,1670,1608,56,47,8,1,0,6,6,9,27,16,7,0
2021,Stockport 013C,E01005855,1480,1370,1305,61,58,0,0,3,4,4,6,93,7,4,0
2021,Stockport 013D,E01005857,1625,1252,1159,82,67,6,7,2,11,11,40,322,9,2,0
2021,Stockport 013E,E01005858,1579,1492,1399,79,67,4,7,1,14,14,11,62,10,3,1
2021,Stockport 014A,E01005757,1601,1478,1417,58,33,21,3,1,3,3,56,60,3,4,0
2021,Stockport 014C,E01005766,1778,1521,1387,117,46,49,20,2,17,17,46,196,13,1,1
2021,Stockport 014D,E01005918,1616,1433,1347,74,34,19,21,0,12,12,65,110,3,5,0
2021,Stockport 014E,E01033947,1537,1331,1224,92,46,36,10,0,15,15,50,142,9,5,0
2021,Stockport 014F,E01033948,1349,1180,1081,90,29,39,17,5,9,9,26,134,7,1,1
2021,Stockport 015A,E01005870,1373,1351,1306,42,19,21,2,0,3,3,9,7,3,3,0
2021,Stockport 015B,E01005871,1383,1349,1313,31,20,11,0,0,5,5,4,24,4,2,0
2021,Stockport 015C,E01005873,1469,1435,1418,16,8,6,0,2,1,1,4,19,6,5,0
2021,Stockport 015D,E01005875,1562,1530,1503,26,18,3,4,1,1,1,6,23,1,2,0
2021,Stockport 016A,E01005764,1609,1541,1480,53,32,16,5,0,8,8,25,28,12,3,0
2021,Stockport 016B,E01005816,1560,1493,1415,73,47,20,4,2,5,5,17,41,9,0,0
2021,Stockport 016C,E01005817,1391,1272,1213,58,28,15,14,1,1,1,20,80,15,4,0
2021,Stockport 016D,E01005822,1897,1625,1527,88,40,32,12,4,10,10,118,137,13,4,0
2021,Stockport 017A,E01005880,1485,1459,1431,20,20,0,0,0,8,8,4,10,6,6,0
2021,Stockport 017B,E01005881,1209,1177,1147,21,18,3,0,0,9,9,7,17,5,3,0
2021,Stockport 017C,E01005883,1521,1485,1464,19,16,2,0,1,2,2,9,12,12,3,0
2021,Stockport 017D,E01005908,1644,1617,1592,22,18,3,0,1,3,3,7,11,3,6,0
2021,Stockport 018A,E01005765,1384,1352,1317,29,19,6,3,1,6,6,7,17,6,2,0
2021,Stockport 018B,E01005818,1402,1326,1269,50,30,17,0,3,7,7,18,47,11,0,0
2021,Stockport 018C,E01005819,1593,1509,1446,51,31,11,8,1,12,12,18,62,4,0,0
2021,Stockport 018D,E01005820,1491,1440,1396,39,18,11,7,3,5,5,13,31,5,2,0
2021,Stockport 018E,E01005821,1412,1345,1300,35,17,13,3,2,10,10,6,48,10,3,0
2021,Stockport 018F,E01005823,1643,1568,1511,56,20,22,12,2,1,1,9,55,7,4,0
2021,Stockport 019A,E01005825,1676,1565,1506,56,36,11,7,2,3,3,17,78,15,1,0
2021,Stockport 019B,E01005872,1644,1590,1545,41,25,6,8,2,4,4,12,31,8,3,0
2021,Stockport 019C,E01005874,1875,1771,1696,68,37,23,6,2,7,7,34,60,10,0,0
2021,Stockport 019D,E01005876,1496,1450,1424,23,8,6,8,1,3,3,4,32,10,0,0
2021,Stockport 019E,E01005877,1738,1655,1624,31,11,17,1,2,0,0,18,58,5,2,0
2021,Stockport 020A,E01005878,1749,1710,1678,31,18,9,4,0,1,1,5,27,5,2,0
2021,Stockport 020B,E01005879,1317,1272,1222,48,39,6,3,0,2,2,12,13,19,1,0
2021,Stockport 020C,E01005882,1276,1246,1224,19,19,0,0,0,3,3,9,16,4,1,0
2021,Stockport 020D,E01005884,1437,1408,1379,26,20,6,0,0,3,3,3,17,5,4,0
2021,Stockport 020E,E01005885,1493,1435,1391,38,32,2,4,0,6,6,15,26,10,7,0
2021,Stockport 021A,E01005832,1423,1375,1349,23,17,6,0,0,3,3,7,31,5,4,1
2021,Stockport 021B,E01005833,1040,991,976,14,14,0,0,0,1,1,8,39,2,0,0
2021,Stockport 021C,E01005835,1392,1359,1335,20,11,4,4,1,4,4,9,20,4,0,0
2021,Stockport 021D,E01005837,1547,1514,1478,27,16,9,0,2,9,9,7,17,6,2,1
2021,Stockport 021E,E01005843,1450,1424,1397,25,16,7,0,2,2,2,7,14,5,0,0
2021,Stockport 022A,E01005769,1552,1451,1381,59,46,7,5,1,11,11,17,63,20,1,0
2021,Stockport 022B,E01005778,1408,1346,1307,30,21,7,1,1,9,9,15,41,4,2,0
2021,Stockport 022C,E01005779,1473,1406,1367,37,27,9,0,1,2,2,8,49,10,0,0
2021,Stockport 022D,E01005780,1484,1402,1376,26,14,8,3,1,0,0,12,65,3,2,0
2021,Stockport 022E,E01005781,1656,1556,1503,39,20,18,1,0,14,14,21,71,5,3,0
2021,Stockport 023A,E01005759,1677,1569,1523,43,29,10,4,0,3,3,20,83,3,2,0
2021,Stockport 023B,E01005760,1932,1715,1618,88,44,25,17,2,9,9,41,162,12,2,0
2021,Stockport 023C,E01005797,1413,1324,1283,36,16,12,6,2,5,5,21,53,13,2,0
2021,Stockport 023D,E01005800,1615,1554,1503,48,32,10,1,5,3,3,14,33,10,3,1
2021,Stockport 023E,E01005804,1131,1082,1045,33,26,4,2,1,4,4,13,25,7,2,2
2021,Stockport 024A,E01005824,1507,1448,1429,19,11,7,1,0,0,0,9,44,4,2,0
2021,Stockport 024B,E01005826,1609,1520,1474,44,13,17,12,2,2,2,27,48,13,1,0
2021,Stockport 024C,E01005827,1752,1657,1609,47,30,7,9,1,1,1,17,73,5,0,0
2021,Stockport 024D,E01005828,1374,1320,1297,23,6,13,4,0,0,0,20,29,4,1,0
2021,Stockport 024E,E01005829,1193,1139,1115,20,15,1,3,1,4,4,8,42,3,1,0
2021,Stockport 025A,E01005768,2070,1792,1719,66,46,9,8,3,7,7,35,224,18,1,0
2021,Stockport 025B,E01005770,1499,1342,1307,31,29,2,0,0,4,4,17,129,11,0,0
2021,Stockport 025C,E01005771,1439,1308,1265,34,24,4,3,3,9,9,11,102,17,0,1
2021,Stockport 025D,E01005775,1665,1524,1473,40,33,4,0,3,11,11,19,115,5,2,0
2021,Stockport 026A,E01005761,1411,1269,1188,63,28,28,6,1,18,18,26,106,8,2,0
2021,Stockport 026B,E01005762,1974,1818,1748,61,28,27,6,0,9,9,35,106,10,5,0
2021,Stockport 026C,E01005763,1733,1591,1541,41,27,13,1,0,9,9,30,103,6,2,1
2021,Stockport 026D,E01005799,1874,1743,1619,115,48,59,8,0,9,9,29,93,7,2,0
2021,Stockport 027A,E01005798,1640,1509,1464,37,26,8,2,1,8,8,22,94,12,3,0
2021,Stockport 027B,E01005801,2217,1995,1946,42,21,8,10,3,7,7,38,167,17,0,0
2021,Stockport 027C,E01005802,1480,1439,1407,28,22,2,4,0,4,4,8,19,13,1,0
2021,Stockport 027D,E01005803,1394,1356,1333,23,16,5,0,2,0,0,10,20,5,3,0
2021,Stockport 027E,E01005830,1537,1443,1412,23,16,4,2,1,8,8,10,62,15,7,0
2021,Stockport 027F,E01005831,1645,1514,1467,40,24,11,2,3,7,7,14,110,6,1,0
2021,Stockport 028A,E01005767,1633,1336,1286,45,37,2,5,1,5,5,34,256,6,1,0
2021,Stockport 028B,E01005772,1548,1314,1254,56,41,4,6,5,4,4,24,205,4,1,0
2021,Stockport 028C,E01005773,1575,1427,1376,48,30,13,0,5,3,3,17,112,16,2,1
2021,Stockport 028D,E01005774,1549,1408,1362,42,28,11,2,1,4,4,27,107,6,0,1
2021,Stockport 028E,E01005776,1718,1315,1273,35,28,0,1,6,7,7,54,332,15,2,0
2021,Stockport 029A,E01005909,1533,1504,1474,30,27,2,1,0,0,0,10,10,3,6,0
2021,Stockport 029B,E01005910,1617,1578,1528,47,36,8,0,3,3,3,2,24,10,3,0
2021,Stockport 029C,E01005911,1329,1314,1280,30,23,6,0,1,4,4,6,5,2,2,0
2021,Stockport 029D,E01005912,1495,1469,1449,17,12,5,0,0,3,3,2,14,5,5,0
2021,Stockport 030A,E01005782,1278,1200,1171,29,22,3,3,1,0,0,9,52,12,4,1
2021,Stockport 030B,E01005783,1549,1469,1416,41,30,5,6,0,12,12,5,69,4,2,0
2021,Stockport 030C,E01005784,1496,1267,1235,29,24,3,2,0,3,3,38,168,20,3,0
2021,Stockport 030D,E01005785,1670,1555,1523,25,19,2,0,4,7,7,22,66,24,3,0
2021,Stockport 030E,E01005786,1846,1721,1661,53,36,10,4,3,7,7,24,80,13,6,2
2021,Stockport 031A,E01005834,1542,1440,1368,65,37,12,15,1,7,7,36,58,5,3,0
2021,Stockport 031B,E01005836,1834,1730,1671,52,26,18,4,4,7,7,19,65,13,7,0
2021,Stockport 031C,E01005838,1782,1614,1530,73,44,17,6,6,11,11,15,129,14,7,3
2021,Stockport 031D,E01005840,1603,1487,1413,70,39,25,6,0,4,4,21,83,6,6,0
2021,Stockport 032A,E01005927,1306,1216,1171,41,28,10,3,0,4,4,26,57,5,2,0
2021,Stockport 032B,E01005928,1621,1500,1443,53,28,22,3,0,4,4,31,84,5,1,0
2021,Stockport 032C,E01005929,1421,1281,1205,63,42,13,8,0,13,13,20,102,15,3,0
2021,Stockport 032D,E01005930,1678,1581,1531,45,36,3,1,5,5,5,22,64,10,1,0
2021,Stockport 033A,E01005806,1188,1158,1131,25,16,8,0,1,2,2,7,17,3,3,0
2021,Stockport 033B,E01005813,1364,1270,1230,36,24,8,1,3,4,4,29,58,3,4,0
2021,Stockport 033C,E01005814,1293,1245,1222,20,17,2,1,0,3,3,9,25,9,5,0
2021,Stockport 033D,E01005815,1436,1406,1372,30,19,9,1,1,4,4,6,22,2,0,0
2021,Stockport 034A,E01005777,1558,1432,1361,56,28,22,3,3,15,15,17,95,11,3,0
2021,Stockport 034B,E01005787,1329,1247,1213,28,15,11,0,2,6,6,16,54,2,10,0
2021,Stockport 034C,E01005788,1563,1448,1418,26,18,4,4,0,4,4,13,97,3,2,0
2021,Stockport 034D,E01005790,1220,1076,1039,32,18,12,0,2,5,5,15,126,3,0,0
2021,Stockport 035A,E01005805,1541,1514,1487,26,20,5,1,0,1,1,7,18,1,1,0
2021,Stockport 035B,E01005807,1550,1504,1487,14,11,2,0,1,3,3,5,29,6,6,0
2021,Stockport 035C,E01005839,1296,1247,1233,12,9,0,0,3,2,2,10,31,8,0,0
2021,Stockport 035D,E01005841,1478,1429,1370,57,27,15,15,0,2,2,6,37,5,1,0
2021,Stockport 036A,E01005844,1542,1242,1189,51,31,13,7,0,2,2,35,258,5,2,0
2021,Stockport 036B,E01005845,1657,1445,1393,49,32,8,4,5,3,3,15,193,2,2,0
2021,Stockport 036C,E01005849,1654,1506,1469,32,21,11,0,0,5,5,22,110,11,3,2
2021,Stockport 036D,E01005851,1622,1383,1332,37,28,7,0,2,14,14,15,220,4,0,0
2021,Stockport 037A,E01005808,1375,1291,1244,41,36,2,2,1,6,6,15,53,4,12,0
2021,Stockport 037B,E01005809,1227,1108,1080,26,16,6,3,1,2,2,18,97,2,2,0
2021,Stockport 037C,E01005810,1558,1398,1345,49,33,10,0,6,4,4,12,136,6,5,1
2021,Stockport 037D,E01005811,1300,1239,1207,30,26,3,1,0,2,2,15,38,7,1,0
2021,Stockport 037E,E01005812,1206,1112,1083,23,19,1,1,2,6,6,20,67,5,2,0
2021,Stockport 038A,E01005842,1581,1536,1511,24,22,1,0,1,1,1,11,26,5,2,1
2021,Stockport 038B,E01005906,1436,1388,1373,13,9,0,0,4,2,2,3,35,9,1,0
2021,Stockport 038C,E01005907,1346,1317,1285,25,20,0,3,2,7,7,9,16,0,4,0
2021,Stockport 038D,E01005913,1420,1378,1350,23,18,3,0,2,5,5,9,23,6,4,0
2021,Stockport 039A,E01005789,1674,1610,1552,42,28,9,1,4,16,16,7,48,6,3,0
2021,Stockport 039B,E01005791,1570,1509,1462,43,29,8,3,3,4,4,15,38,7,1,0
2021,Stockport 039C,E01005793,1525,1396,1353,33,26,6,0,1,10,10,20,96,10,3,0
2021,Stockport 039D,E01005795,1364,1284,1258,20,13,3,3,1,6,6,15,54,11,0,0
2021,Stockport 039E,E01005796,1246,1178,1156,16,14,2,0,0,6,6,16,43,7,2,0
2021,Stockport 040A,E01005846,1714,1481,1440,41,23,13,3,2,0,0,28,199,3,3,0
2021,Stockport 040B,E01005847,1575,1413,1367,39,12,16,5,6,7,7,28,129,4,1,0
2021,Stockport 040C,E01005848,2084,1805,1719,78,47,20,8,3,8,8,44,214,19,2,0
2021,Stockport 040D,E01005850,1805,1626,1575,48,39,7,2,0,3,3,22,139,13,5,0
2021,Stockport 041A,E01005792,1531,1476,1440,27,24,1,1,1,9,9,3,45,6,0,1
2021,Stockport 041B,E01005794,1266,1170,1134,25,18,3,0,4,11,11,16,67,9,3,1
2021,Stockport 041C,E01005923,1498,1441,1407,31,18,10,0,3,3,3,6,46,2,3,0
2021,Stockport 041D,E01005931,1390,1341,1306,28,22,4,2,0,7,7,7,30,9,3,0
2021,Stockport 042A,E01005924,1305,1252,1221,22,20,1,0,1,9,9,7,39,1,6,0
2021,Stockport 042B,E01005925,1433,1346,1315,27,22,2,1,2,4,4,6,72,7,2,0
2021,Stockport 042C,E01005926,2239,2094,2038,51,30,14,5,2,5,5,15,108,17,4,1
2021,Stockport 042D,E01005932,1279,1230,1217,13,10,3,0,0,0,0,4,40,4,1,0
2021,Tameside 001A,E01006053,1947,1924,1881,42,28,9,4,1,1,1,9,6,6,2,0
2021,Tameside 001B,E01006054,1807,1734,1685,44,24,6,12,2,5,5,23,43,4,0,3
2021,Tameside 001C,E01006055,1504,1464,1438,26,15,6,5,0,0,0,11,24,3,2,0
2021,Tameside 001D,E01006057,1529,1496,1466,29,13,8,5,3,1,1,12,18,2,1,0
2021,Tameside 001E,E01006058,2074,2017,1950,64,41,19,3,1,3,3,15,31,9,2,0
